Unnamed: 0,Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Original Labels,Source,is_multiclass,Canonical Tautomer SMILES,InChiKey,multi_taste
5632,OCC1OC(OCC2OC(OCC3OCC(O)(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,OCC1OC(OCC2OC(OCC3OCC(O)(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0,OCC1OC(OCC2OC(OCC3OCC(O)(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,PPKZLXKDCYLEQV-UHFFFAOYSA-N,0
5633,COC(=O)C(Cc1ccccc1)NC(=O)C(C)(N)C(C)C,COC(=O)C(Cc1ccccc1)NC(=O)C(C)(N)C(C)C,sweet,sweet,flavor_db,0,COC(=O)C(Cc1ccccc1)NC(=O)C(C)(N)C(C)C,XEVRHQQAGYMWCY-UHFFFAOYSA-N,0
5634,CCOC(=O)CCNC(=O)C(Cc1ccccc1)NCC(=O)OCC,CCOC(=O)CCNC(=O)C(Cc1ccccc1)NCC(=O)OCC,sweet,sweet,flavor_db,0,CCOC(=O)CCNC(=O)C(Cc1ccccc1)NCC(=O)OCC,YLBPJUJZPGRUNB-UHFFFAOYSA-N,0
5635,COC(=O)C(Cc1ccccc1)NC(=O)C(C)(C)NC(=O)C(N)CC(C)C,COC(=O)C(Cc1ccccc1)NC(=O)C(C)(C)NC(=O)C(N)CC(C)C,sweet,sweet,flavor_db,0,COC(=O)C(Cc1ccccc1)NC(=O)C(C)(C)NC(=O)C(N)CC(C)C,RCGXINKBEFVYOG-UHFFFAOYSA-N,0
5636,[B]P(=O)(OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)OP(=O)(O)O,[B]P(=O)(OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)OP(=O)(O)O,sweet,sweet-like,flavor_db,0,[B]P(=O)(OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)OP(=O)(O)O,YBXSPIQTSNCXGT-UHFFFAOYSA-N,0
5637,O=c1c(CO)c(-c2ccc(OC3C(CO)OC(O)C(O)C3O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(CO)c(-c2ccc(OC3C(CO)OC(O)C(O)C3O)c(O)c2)oc2cc(O)cc(O)c12,sweet,sweet-like,flavor_db,0,O=c1c(CO)c(-c2ccc(OC3C(CO)OC(O)C(O)C3O)c(O)c2)oc2cc(O)cc(O)c12,WVZXVBCHKNAOSV-UHFFFAOYSA-N,0
5638,COC1OC(COC(OCC2OC(OC)C(O)C(O)C2O)C(O)C(O)C(O)C(O)CO)C(O)C(O)C1O,COC1OC(COC(OCC2OC(OC)C(O)C(O)C2O)C(O)C(O)C(O)C(O)CO)C(O)C(O)C1O,sweet,sweet,flavor_db,0,COC1OC(COC(OCC2OC(OC)C(O)C(O)C2O)C(O)C(O)C(O)C(O)CO)C(O)C(O)C1O,MPZKOQIRAHEFOF-UHFFFAOYSA-N,0
5639,CCC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)O)C(C)CC)C(C)C,CCC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)O)C(C)CC)C(C)C,sweet,sweet,flavor_db,0,CCC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)O)C(C)CC)C(C)C,INWXSYYDSNXNRQ-UHFFFAOYSA-N,0
5640,CC1(C)OCC2OC(O)C(O)C(O)C2O1,CC1(C)OCC2OC(O)C(O)C(O)C2O1,sweet,sweet,flavor_db,0,CC1(C)OCC2OC(O)C(O)C(O)C2O1,MHATXBSMGQDNJD-UHFFFAOYSA-N,0
5641,CCOC1CC2(CCCO2)OC(CO)C1O,CCOC1CC2(CCCO2)OC(CO)C1O,sweet,sweet,flavor_db,0,CCOC1CC2(CCCO2)OC(CO)C1O,GTJVXPYUGLBRPW-UHFFFAOYSA-N,0
5642,Nc1ncnc2c1ncn2C1OC(CP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(CP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0,Nc1ncnc2c1ncn2C1OC(CP(=O)(O)O)C(O)C1O,HJRLCFFVPFGCEY-UHFFFAOYSA-N,0
5643,O=S(=O)(O)OC1C(O)C(O)OC(CO)C1OC1OC(CO)C(O)C(O)C1O,O=S(=O)(O)OC1C(O)C(O)OC(CO)C1OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,0,O=S(=O)(O)OC1C(O)C(O)OC(CO)C1OC1OC(CO)C(O)C(O)C1O,CPTWSBBGMMTNMF-UHFFFAOYSA-N,0
5644,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4O)cc3o2)ccc1O,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4O)cc3o2)ccc1O,sweet,sweet-like,flavor_db,0,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4O)cc3o2)ccc1O,GAMYVSCDDLXAQW-UHFFFAOYSA-N,0
5645,COc1cc(-c2coc3cc(O)c(OC)c(O)c3c2=O)ccc1OC1OC(CO)C(O)C(O)C1O,COc1cc(-c2coc3cc(O)c(OC)c(O)c3c2=O)ccc1OC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0,COc1cc(-c2coc3cc(O)c(OC)c(O)c3c2=O)ccc1OC1OC(CO)C(O)C(O)C1O,XXELNBJSXQICJT-UHFFFAOYSA-N,0
5646,CCC(C)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)O,CCC(C)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)O,sweet,sweet,flavor_db,0,CCC(C)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)O,JTWIRYNGHJSZNB-UHFFFAOYSA-N,0
5647,OCC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,OCC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0,OCC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,MVHWSBCJBVATQE-UHFFFAOYSA-N,0
5648,CCC=CCCC=CC(=O)NCC,CCC=CCCC=CC(=O)NCC,undefined,"spicy, meaty",flavor_db,0,CCC=CCCC=CC(=O)NCC,ARSJQOAYGVNWEK-UHFFFAOYSA-N,0
5649,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C(P(=O)(O)O)P(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C(P(=O)(O)O)P(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C(P(=O)(O)O)P(=O)(O)O)C(O)C1O,PUJYWNHFLMEASQ-UHFFFAOYSA-N,0
5650,NCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,NCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet,sweet-like,flavor_db,0,NCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,NXJKSBBHBJTRGC-UHFFFAOYSA-N,0
5651,COc1cc(O)c2c(=O)c3c(OC4OCC(O)C(O)C4OC4OC(C)C(O)C(O)C4O)ccc(O)c3oc2c1,COc1cc(O)c2c(=O)c3c(OC4OCC(O)C(O)C4OC4OC(C)C(O)C(O)C4O)ccc(O)c3oc2c1,sweet,sweet-like,flavor_db,0,COc1cc(O)c2c(=O)c3c(OC4OCC(O)C(O)C4OC4OC(C)C(O)C(O)C4O)ccc(O)c3oc2c1,UWCZJBNKNPGDFT-UHFFFAOYSA-N,0
5652,Nc1ncnc2c1ncn2C1OC(COP(O)(=S)S)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(O)(=S)S)C(O)C1O,sweet,sweet-like,flavor_db,0,Nc1ncnc2c1ncn2C1OC(COP(O)(=S)S)C(O)C1O,RPDDEEQJNPPYRG-UHFFFAOYSA-N,0
5653,O=C1CCCCCCCC=CCCCCCCC1,O=C1CCCCCCCC=CCCCCCCC1,sweet,"animal, sweet, musk, clean, dry",flavor_db,0,O=C1CCCCCCCC=CCCCCCCC1,ZKVZSBSZTMPBQR-UHFFFAOYSA-N,0
5654,CCCCCCCCOC1CC(O)C(O)C(C)O1,CCCCCCCCOC1CC(O)C(O)C(C)O1,sweet,sweet,flavor_db,0,CCCCCCCCOC1CC(O)C(O)C(C)O1,CMUCSTZVVMFFFV-UHFFFAOYSA-N,0
5655,COC1OC(CO)C(O)C(OC2OC(C(O)CO)C(O)C2O)C1O,COC1OC(CO)C(O)C(OC2OC(C(O)CO)C(O)C2O)C1O,sweet,sweet,flavor_db,0,COC1OC(CO)C(O)C(OC2OC(C(O)CO)C(O)C2O)C1O,SJPKORZTWJPIRJ-UHFFFAOYSA-N,0
5656,NCCCCCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,NCCCCCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet,sweet-like,flavor_db,0,NCCCCCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,PANRAUYHTWBOIE-UHFFFAOYSA-N,0
5657,COc1cc(O)c(C(=O)CCc2ccc(O)c(O)c2)c(OC2OC(CO)C(O)C(O)C2O)c1,COc1cc(O)c(C(=O)CCc2ccc(O)c(O)c2)c(OC2OC(CO)C(O)C(O)C2O)c1,sweet,sweet-like,flavor_db,0,COc1cc(O)c(C(=O)CCc2ccc(O)c(O)c2)c(OC2OC(CO)C(O)C(O)C2O)c1,IWJPQQXPWSVXAG-UHFFFAOYSA-N,0
5658,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(Cl)P(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(Cl)P(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(Cl)P(=O)(O)O)C(O)C1O,BIAFFHSUNCDAIP-UHFFFAOYSA-N,0
5659,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(F)(P(=O)(O)O)P(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(F)(P(=O)(O)O)P(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(F)(P(=O)(O)O)P(=O)(O)O)C(O)C1O,QSRMSUGNQPXDGN-UHFFFAOYSA-N,0
5660,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C(C)N)C(=O)O,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C(C)N)C(=O)O,sweet,sweet,flavor_db,0,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C(C)N)C(=O)O,AXZCYSZDQXCSLF-UHFFFAOYSA-N,0
5661,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(OC4OC(CO)C(OC5OCC(O)C(OC6OCC(O)C(O)C6O)C5O)C(O)C4O)c3)oc2c1,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(OC4OC(CO)C(OC5OCC(O)C(OC6OCC(O)C(O)C6O)C5O)C(O)C4O)c3)oc2c1,sweet,sweet-like,flavor_db,0,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(OC4OC(CO)C(OC5OCC(O)C(OC6OCC(O)C(O)C6O)C5O)C(O)C4O)c3)oc2c1,NTENBMIHAMOIGR-UHFFFAOYSA-N,0
5662,OCC1OC(OC2CCCC2)C(O)C(O)C1O,OCC1OC(OC2CCCC2)C(O)C(O)C1O,sweet,sweet,flavor_db,0,OCC1OC(OC2CCCC2)C(O)C(O)C1O,IQCFVXAURXOEAK-UHFFFAOYSA-N,0
5663,COC(=O)C(C)NC(=O)C(N)Cc1ccccc1,COC(=O)C(C)NC(=O)C(N)Cc1ccccc1,sweet,sweet,flavor_db,0,COC(=O)C(C)NC(=O)C(N)Cc1ccccc1,KYRCITBXNOCHHZ-UHFFFAOYSA-N,0
5664,CC(=O)OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,CC(=O)OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0,CC(=O)OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,IJVLHLCOMOKFHH-UHFFFAOYSA-N,0
5665,NCCCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,NCCCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet,sweet-like,flavor_db,0,NCCCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,WWKXMWXRRUVYSQ-UHFFFAOYSA-N,0
5666,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C(Br)(Br)P(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C(Br)(Br)P(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C(Br)(Br)P(=O)(O)O)C(O)C1O,WOLGCDHOCPOEGV-UHFFFAOYSA-N,0
5667,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C(Br)(Br)P(=O)(O)OP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C(Br)(Br)P(=O)(O)OP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C(Br)(Br)P(=O)(O)OP(=O)(O)O)C(O)C1O,WGNOSTHZGISPSM-UHFFFAOYSA-N,0
5668,CC(=O)C1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)O)CCC6(C)CCC45C)C3(C)C)OC(C=O)C(O)C2O)C(O)C(O)C1O,CC(=O)C1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)O)CCC6(C)CCC45C)C3(C)C)OC(C=O)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0,CC(=O)C1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)O)CCC6(C)CCC45C)C3(C)C)OC(C=O)C(O)C2O)C(O)C(O)C1O,RVKGCNDQHLBWDL-UHFFFAOYSA-N,0
5669,NCCOCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,NCCOCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet,sweet-like,flavor_db,0,NCCOCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,ZLINKSDZVRZNOC-UHFFFAOYSA-N,0
5670,NCCOCCOCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,NCCOCCOCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet,sweet-like,flavor_db,0,NCCOCCOCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,YAGLVGVNTDYZOO-UHFFFAOYSA-N,0
5671,COCC1OC(OC)C(O)C(O)C1O,COCC1OC(OC)C(O)C(O)C1O,sweet,sweet,flavor_db,0,COCC1OC(OC)C(O)C(O)C1O,FJFRHMFVCLTWOW-UHFFFAOYSA-N,0
5672,OCC1OC2(COC3(CO2)OCC(O)C(O)C3O)C(O)C1O,OCC1OC2(COC3(CO2)OCC(O)C(O)C3O)C(O)C1O,sweet,sweet,flavor_db,0,OCC1OC2(COC3(CO2)OCC(O)C(O)C3O)C(O)C1O,NMQBLDSHULSXOV-UHFFFAOYSA-N,0
5673,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)SP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)SP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)SP(=O)(O)O)C(O)C1O,PRVOIGUSUDXIKQ-UHFFFAOYSA-N,0
5674,COc1ccc(-c2coc3c(OC4OC(CO)C(O)C(O)C4O)c(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)cc1,COc1ccc(-c2coc3c(OC4OC(CO)C(O)C(O)C4O)c(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)cc1,sweet,sweet-like,flavor_db,0,COc1ccc(-c2coc3c(OC4OC(CO)C(O)C(O)C4O)c(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)cc1,PKLGFROCMKMKKL-UHFFFAOYSA-N,0
5675,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(COC(C)=O)C(O)C(O)C4O)cc3o2)ccc1O,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(COC(C)=O)C(O)C(O)C4O)cc3o2)ccc1O,sweet,sweet-like,flavor_db,0,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(COC(C)=O)C(O)C(O)C4O)cc3o2)ccc1O,XEOMCDDFSGTWFB-UHFFFAOYSA-N,0
5676,COc1cc(-c2coc3cc(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc(O)c1OC,COc1cc(-c2coc3cc(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc(O)c1OC,sweet,sweet-like,flavor_db,0,COc1cc(-c2coc3cc(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc(O)c1OC,MMBFBXQUZNSAAJ-UHFFFAOYSA-N,0
5677,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(N)CCCCN)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(CC(C)C)C(=O)O,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(N)CCCCN)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(CC(C)C)C(=O)O,sweet,sweet,flavor_db,0,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(N)CCCCN)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(CC(C)C)C(=O)O,IDOXHYTVZKKADZ-UHFFFAOYSA-N,0
5678,OCC1OC(OC2CCCCC2O)C(O)C(O)C1O,OCC1OC(OC2CCCCC2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0,OCC1OC(OC2CCCCC2O)C(O)C(O)C1O,SPNOSJLENHWBNJ-UHFFFAOYSA-N,0
5679,CC1(C)OCC2OC(OC3C(CO)OC(O)C(O)C3O)C(O)C(O)C2O1,CC1(C)OCC2OC(OC3C(CO)OC(O)C(O)C3O)C(O)C(O)C2O1,sweet,sweet,flavor_db,0,CC1(C)OCC2OC(OC3C(CO)OC(O)C(O)C3O)C(O)C(O)C2O1,CUWJUTFMZXSBQI-UHFFFAOYSA-N,0
5680,CCCCCCOC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O,CCCCCCOC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0,CCCCCCOC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O,PSYNCYUUTFEJHA-UHFFFAOYSA-N,0
5681,CCCCCOC1OC(C)C(O)C(O)C1O,CCCCCOC1OC(C)C(O)C(O)C1O,sweet,sweet,flavor_db,0,CCCCCOC1OC(C)C(O)C(O)C1O,MXMLDYZVUZXDAF-UHFFFAOYSA-N,0
5682,COC(=O)C(Cc1ccccc1-c1ccccc1)NC(=O)C(N)CC(=O)O,COC(=O)C(Cc1ccccc1-c1ccccc1)NC(=O)C(N)CC(=O)O,sweet,sweet,flavor_db,0,COC(=O)C(Cc1ccccc1-c1ccccc1)NC(=O)C(N)CC(=O)O,PZSBTBLCSMWVRC-UHFFFAOYSA-N,0
5683,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C#CP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C#CP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C#CP(=O)(O)O)C(O)C1O,JFVPUCPKMQSEAY-UHFFFAOYSA-N,0
5684,COC(=O)C(Cc1ccccc1)NC(=O)C(C)(C)NC(=O)C(C)NC(C)=O,COC(=O)C(Cc1ccccc1)NC(=O)C(C)(C)NC(=O)C(C)NC(C)=O,sweet,sweet,flavor_db,0,COC(=O)C(Cc1ccccc1)NC(=O)C(C)(C)NC(=O)C(C)NC(C)=O,DXSQQTIEBILZEB-UHFFFAOYSA-N,0
5685,COCOC1C(OC)OC(CI)C(O)C1OCOC,COCOC1C(OC)OC(CI)C(O)C1OCOC,sweet,sweet,flavor_db,0,COCOC1C(OC)OC(CI)C(O)C1OCOC,QVDYTSKKHMKNGO-UHFFFAOYSA-N,0
5686,COC1(C)OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O1,COC1(C)OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O1,sweet,sweet,flavor_db,0,COC1(C)OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O1,WBPXUTXRBYZSIB-UHFFFAOYSA-N,0
5687,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CCP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CCP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CCP(=O)(O)O)C(O)C1O,GBEXSAGGNXCQNC-UHFFFAOYSA-N,0
5688,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)CP(=O)(O)CP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)CP(=O)(O)CP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)CP(=O)(O)CP(=O)(O)O)C(O)C1O,FUWFDWRYMZSSLX-UHFFFAOYSA-N,0
5689,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(Cl)(P(=O)(O)O)P(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(Cl)(P(=O)(O)O)P(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(Cl)(P(=O)(O)O)P(=O)(O)O)C(O)C1O,SXXGUVOABOPIJO-UHFFFAOYSA-N,0
5690,COC(=O)C(Cc1ccccc1)NC(=O)CC(C)=O,COC(=O)C(Cc1ccccc1)NC(=O)CC(C)=O,sweet,sweet,flavor_db,0,COC(=O)C(Cc1ccccc1)NC(=O)CC(C)=O,KRVOKGLUIWYERZ-UHFFFAOYSA-N,0
5691,CC1OC(OCCCCOC2CC(O)C(O)C(C)O2)CC(O)C1O,CC1OC(OCCCCOC2CC(O)C(O)C(C)O2)CC(O)C1O,sweet,sweet,flavor_db,0,CC1OC(OCCCCOC2CC(O)C(O)C(C)O2)CC(O)C1O,NMNZCPQNDFULRG-UHFFFAOYSA-N,0
5692,COC1OC(C)C(OC2OC(C)C(O)C(OC3OC(C)C(O)C(O)C3O)C2O)C(O)C1O,COC1OC(C)C(OC2OC(C)C(O)C(OC3OC(C)C(O)C(O)C3O)C2O)C(O)C1O,sweet,sweet,flavor_db,0,COC1OC(C)C(OC2OC(C)C(O)C(OC3OC(C)C(O)C(O)C3O)C2O)C(O)C1O,LYAAFUKBWQTJHM-UHFFFAOYSA-N,0
5693,Cc1ccc(C=CC=O)o1,Cc1ccc(C=CC=O)o1,sweet,"sweet, spicy",flavor_db,0,Cc1ccc(C=CC=O)o1,XYYLGSWUPMPWLD-UHFFFAOYSA-N,0
5694,OCC(O)C(O)C(F)C(O)CO,OCC(O)C(O)C(F)C(O)CO,sweet,sweet,flavor_db,0,OCC(O)C(O)C(F)C(O)CO,ZEGLBRXQLUKRML-UHFFFAOYSA-N,0
5695,COC1OC(C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O,COC1OC(C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,0,COC1OC(C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O,WGRZHUTTZNZQKY-UHFFFAOYSA-N,0
5696,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)CCP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)CCP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)CCP(=O)(O)O)C(O)C1O,GAUSYOQHRFSLDA-UHFFFAOYSA-N,0
5697,COC1C(O)OC(CO)C(O)C1O,COC1C(O)OC(CO)C(O)C1O,sweet,sweet,flavor_db,0,COC1C(O)OC(CO)C(O)C1O,UMPNFVHHMOSNAC-UHFFFAOYSA-N,0
5698,OCCCCCCCCOC1OC(CO)C(O)C(O)C1O,OCCCCCCCCOC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,0,OCCCCCCCCOC1OC(CO)C(O)C(O)C1O,WROJINCKIRJLNM-UHFFFAOYSA-N,0
5699,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C(F)(F)P(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C(F)(F)P(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C(F)(F)P(=O)(O)O)C(O)C1O,ZNUHGMUPPMHQFK-UHFFFAOYSA-N,0
